trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
186874,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28924,49,0,0
186875,21,5,Mount Pearl Sq - Commonwealth Ave,,0,28924,49,0,0
186876,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186877,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186878,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186879,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186880,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186881,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186882,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186883,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186884,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186885,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186886,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186887,21,5,Mount Pearl Sq - Village Mall,,1,28923,50,0,0
186888,21,5,Mount Pearl Sq - Village Mall,,1,28924,51,0,0
186889,21,5,Mount Pearl Sq - Village Mall,,1,28924,51,0,0
186890,21,5,Mount Pearl Sq - Village Mall,,1,28924,51,0,0
186891,21,5,Mount Pearl Sq - Village Mall,,1,28924,51,0,0
186892,21,5,Mount Pearl Sq - Village Mall,,1,28924,51,0,0
186938,22,5,Mount Pearl Sq - Donovans,,0,28927,53,0,0
186939,22,5,Mount Pearl Sq - Donovans,,0,28927,53,0,0
186940,22,5,Mount Pearl Sq - Donovans,,0,28927,53,0,0
186941,22,5,Mount Pearl Sq - Donovans,,0,28924,54,0,0
186942,22,5,Mount Pearl Sq - Donovans,,0,28924,54,0,0
186943,22,5,Mount Pearl Sq - Donovans,,0,28924,54,0,0
186944,22,5,Mount Pearl Sq - Village Mall,,1,28927,55,0,0
186945,22,5,Mount Pearl Sq - Village Mall,,1,28927,55,0,0
186946,22,5,Mount Pearl Sq - Village Mall,,1,28927,55,0,0
186947,22,5,Mount Pearl Sq - Village Mall,,1,28924,55,0,0
186948,22,5,Mount Pearl Sq - Village Mall,,1,28924,55,0,0
186949,22,5,Mount Pearl Sq - Village Mall,,1,28924,55,0,0
187161,23,5,Stavanger Dr,,0,28943,56,0,0
187160,23,5,Stavanger Dr,,0,28943,56,0,0
187159,23,5,Stavanger Dr,,0,28943,56,0,0
187158,23,5,Stavanger Dr,,0,28943,56,0,0
187157,23,5,Stavanger Dr,,0,28943,56,0,0
187166,23,5,Avalon Mall,,1,28943,57,0,0
187165,23,5,Avalon Mall,,1,28943,57,0,0
187164,23,5,Avalon Mall,,1,28943,57,0,0
187163,23,5,Avalon Mall,,1,28943,57,0,0
187162,23,5,Avalon Mall,,1,28943,57,0,0
149506,30,1,Avalon Mall,,0,26896,5,0,0
149507,30,1,Avalon Mall,,0,26896,5,0,0
149508,30,1,Avalon Mall,,0,26896,5,0,0
149509,30,1,Avalon Mall,,0,26896,5,0,0
149510,30,1,Paradise,,1,26896,4,0,0
149511,30,1,Paradise,,1,26896,4,0,0
149512,30,1,Paradise,,1,26896,4,0,0
149513,30,1,Paradise,,1,26896,4,0,0
147984,30,5,Avalon Mall,,0,26798,1,0,0
147985,30,5,Avalon Mall,,0,26798,1,0,0
147986,30,5,Avalon Mall,,0,26799,2,0,0
147987,30,5,Avalon Mall,,0,26799,2,0,0
147988,30,5,Paradise,,1,26798,3,0,0
147989,30,5,Paradise,,1,26799,4,0,0
147990,30,5,Paradise,,1,26799,4,0,0
147991,30,5,Paradise,,1,26799,4,0,0
